source,target
Jimmy_F_Kegel,kozwartepiet
PROVUE1,DonArturito
johanblijleven,NUnl
KopKutte,NLRebellion
KopKutte,AT5
KopKutte,NUnl
KopKutte,parool
SanderGrootDe,TheRebelThePoet
SanderGrootDe,Antonkarel
Eucalyptica,lc_nl
Eucalyptica,kozp
Eucalyptica,lc_nl
Eucalyptica,kozp
Eucalyptica,lc_nl
woutschaap,moeva18
woutschaap,NLRebellion
woutschaap,AT5
woutschaap,NUnl
woutschaap,parool
OccupySchagen,TimVersteeg4
OccupySchagen,NLRebellion
OccupySchagen,AT5
OccupySchagen,NUnl
OccupySchagen,parool
ZwartePiet_be,the_real_jerome
JobertvK,fenokkio
JobertvK,JoostNiemoller
JobertvK,OverheidNL
Leo200966,edwin_koning
Nasanne2,NLRebellion
Nasanne2,AT5
Nasanne2,NUnl
Nasanne2,AmsterdamBIJ1
ReneeKirkenier,EinarLinke
ZwartePiet_be,vadderiVRT
ZwartePiet_be,jeremietoj
ZwartePiet_be,FredBodarwe
2nty7evn,tweeter_js
2nty7evn,Bitcoinmaximuss
2nty7evn,jennai_bae
2nty7evn,joeydaniel
2nty7evn,Marco56123448
2nty7evn,MouthyMishi
2nty7evn,alexisb310
2nty7evn,AriLennox
2nty7evn,tweeter_js
2nty7evn,Bitcoinmaximuss
2nty7evn,jennai_bae
2nty7evn,joeydaniel
2nty7evn,Marco56123448
2nty7evn,MouthyMishi
2nty7evn,alexisb310
2nty7evn,AriLennox
fransmaassen3,kozwartepiet
CDoncorleone,Sandervandam2
Ernst_blok,NUnl
EdvdPetteflet,Martinbosma_pvv
EdvdPetteflet,DeOrkaan
AlfonsScholing,NPORadio1
AlfonsScholing,mischablok
MickelvMunster,jeffreyAfriyie
koopman_peter,frank_nelissen
koopman_peter,ultraviolet53
koopman_peter,OhJustintoch
koopman_peter,D_in_the_Double
koopman_peter,NUnl
eppieheins,Budel_Angelique
AndyTheGuttler,dreadhead_jonna
AndyTheGuttler,grandassbutera
AndyTheGuttler,jadesfuturewife
AndyTheGuttler,akovicc_
AndyTheGuttler,quickiepick
frank_nelissen,ultraviolet53
frank_nelissen,OhJustintoch
frank_nelissen,koopman_peter
frank_nelissen,D_in_the_Double
frank_nelissen,NUnl
heinzwub,blokentoine
JLO6157,NPORadio1
tweetvisie,manoeska61
tweetvisie,BlomAnky
tweetvisie,kozwartepiet
PeterPos1,Fietsreiziger
PeterPos1,kozwartepiet
NLfeest,AmsterdamNL
NLfeest,POL_Amsterdam
NLfeest,NLRebellion
NLfeest,AT5
NLfeest,NUnl
NLfeest,parool
NLfeest,LavieJanRoos
NLfeest,StennisDennis
NLfeest,roddelpraat
Jelle_Rechtdoor,TPOnl
Jelle_Rechtdoor,TheRebelThePoet
FabiBerkel,NLRebellion
mug_willem,lindavoortman
mug_willem,VoedselbankUtr
MediawatcherNL,NLRebellion
NLfeest,OmroepON
ajbeefde,groenlinks
ajbeefde,2eKamertweets
Diggrich_,WallZelmak
Diggrich_,GeertenWaling
QQHaseena,NLRebellion
bing_jer,NLRebellion
bing_jer,AT5
bing_jer,NUnl
bing_jer,parool
Fietsreiziger,kozwartepiet
valkpiet1,andya_d
valkpiet1,BataafseNazorg
ReneeKirkenier,zeg_maar_Niks
ReneeKirkenier,parool
lieke_janssens,nrc
HereJodie,NLRebellion
HereJodie,AT5
HereJodie,NUnl
HereJodie,parool
Satoshi747,MKW12231958
robindepobbin,NLRebellion
robindepobbin,AT5
robindepobbin,NUnl
robindepobbin,parool
Klimaatactie,NLRebellion
Jelle_Rechtdoor,ADnl
Jelle_Rechtdoor,TheRebelThePoet
ReneeKirkenier,_Johan_C_
ReneeKirkenier,dark_n_smooth
ReneeKirkenier,NLRebellion
ReneeKirkenier,AT5
ReneeKirkenier,NUnl
ReneeKirkenier,parool
Jelle_Rechtdoor,parool
Jelle_Rechtdoor,TheRebelThePoet
Pizza_en_wijn,NLRebellion
Pizza_en_wijn,AT5
Pizza_en_wijn,NUnl
Pizza_en_wijn,parool
Pizza_en_wijn,AmsterdamBIJ1
rayaqua,FacebookWatch
rayaqua,FacebookWatch
rayaqua,Breinbrouwsels
rayaqua,1_Vagabond
rayaqua,2deKamerFVD
Pmo2Bb,moeva18
Kayb_1983,parool
LWinnips,NLRebellion
Anlagartija,parool
Anlagartija,NLRebellion
kriticat1,NLRebellion
kriticat1,AT5
kriticat1,NUnl
kriticat1,parool
Xesz10,NLRebellion
Xesz10,AT5
Xesz10,NUnl
Xesz10,AmsterdamBIJ1
ZwartePiet_be,tinynews_be
ZwartePiet_be,didiermisson
ZwartePiet_be,stephcaussin
Gerard1945X,PVV_Overijssel
Gerard1945X,JoeriPool
TimKNetherlands,parool
TimKNetherlands,XR_Amsterdam
ZwartePiet_be,theojacobs3
Boyanbc,RuddiRG80
FredBodarwe,ZwartePiet_be
FredBodarwe,JFDecoster
FredBodarwe,vaesen_roland
ZwartePiet_be,JFDecoster
ZwartePiet_be,vaesen_roland
ZwartePiet_be,FredBodarwe
rebelzzzz1,NLRebellion
rebelzzzz1,parool
AbvdDriest,ADnl
FredJanssen9,DeGelderlander
nicow86452535,NLRebellion
nicow86452535,AT5
nicow86452535,NUnl
nicow86452535,parool
MLow39647257,DeGelderlander
ariedekreij,PeterdeWaard
ariedekreij,volkskrant
PelsJeroen,kooswijnands
PelsJeroen,geertwilderspvv
WillyWanker01,PietervVol
mavulandlela,AntiZwartePiet
mavulandlela,GhostfaceKillah
fxjtarga,ZwartePiet_be
mister_edjuh,DeGelderlander
jobtepas,EJBron2
jobtepas,vpro
jobtepas,Het_OM
flybonnehumeur,ZwartePiet_be
TorstenColijn,Sinterklaas
TorstenColijn,zwartepiet
TorstenColijn,albertheijn
ZwartePiet_be,Tfonte4
ZwartePiet_be,jossa3450413
ZwartePiet_be,marnixbe
ZwartePiet_be,fxjtarga
ZwartePiet_be,Mathieu___L
ZwartePiet_be,flybonnehumeur
flybonnehumeur,ZwartePiet_be
ZwartePiet_be,flybonnehumeur
peaceplzplz,lewinskylou2
ZwartePiet_be,FredBodarwe
ZwartePiet_be,Superpac2Lg
ZwartePiet_be,FredBodarwe
ZwartePiet_be,Superpac2Lg
OnroepON,Martinbosma_pvv
GraafR2,Ketchupflesss
GraafR2,Patjeto
GraafR2,ZilteBotte
GraafR2,telegraaf
GraafR2,WaningeHenk
Leodeadviseur,JoostNiemoller
Leodeadviseur,OmroepON
Leodeadviseur,omroepzwart
TheDawn3121,DevliegerErik
TheDawn3121,LavieJanRoos
HufterXL,zeg_maar_Niks
Dorian73162059,OmroepON
Dorian73162059,jvanderwal1965
soccerfct,wierdduk
HanzChristianNL,EgbertdeHoop48
HanzChristianNL,WintermanAD
oxisch,nrc
Zwartepiet_eu,nrc
keiNN94142771,MartijnK0ning
keiNN94142771,Jinek_RTL
keiNN94142771,thierrybaudet
keiNN94142771,PietervVol
arno_bouman,bouman_pim
arno_bouman,KontaktAltena
Excalibert66,satefuta
Excalibert66,NOS
Excalibert66,NOS
ZwartePiet_be,LacroixCh
ZwartePiet_be,BelgiumDefence
ZwartePiet_be,pslachambre
ZwartePiet_be,PSofficiel
Dewaarh82786705,ADnl
ZwartePiet_be,sfsworms
patboc50,ZwartePiet_be
sfsworms,ZwartePiet_be
ZwartePiet_be,Dsoenens
ZwartePiet_be,sfsworms
ZwartePiet_be,patboc50
vvtbbt,dieselsjoemel
vvtbbt,telegraaf
OmroepON,Martinbosma_pvv
RuudKaiser,harryhol
wasbakje,loosknijn
R010tterdam,NPO1
Brimstone65,PietervVol
Brimstone65,MastersLars
Jane_Enteni,writer_c4w
Jane_Enteni,ZeepSop
HeuvelRudi,telegraaf
ladybugstwee_d_,Laverda750S
Repelsteeltje21,Mikec382
DerkVanTongeren,JanHamming
DerkVanTongeren,GemZaanstad
BegrensEuropa,geertwilderspvv
CyniKusjes,John11024
CyniKusjes,Chr1st1naMam1ta
CyniKusjes,Onrecht2
CyniKusjes,telegraaf
manoeska61,tweetvisie
manoeska61,BlomAnky
manoeska61,kozwartepiet
De5december,NLfeest
De5december,JoostNiemoller
De5december,marcelbas
groenalsrood,ChrisWijnands
LouisRemels,vergult_guido
LouisRemels,EllenDG1975
HaskoD,ADnl
moeva18,politiekbij1
moeva18,SylvanaBIJ1
GirbeCameron,YouTube
BaviaanBen,PatriciaFoort
piafnl72,IkNet
Peterveghel,telegraaf
La_Sagnette,PI1DD
La_Sagnette,wierdduk
ZwartePiet_be,FredBodarwe
Grem_Lieneke,brazilie5
Loupelamp,peter_landgraaf
Loupelamp,Auij
Loupelamp,wierdduk
Loupelamp,telegraaf
Cath_1959,telegraaf
EliannevT,jonaske1994
riskparty63,HenriBontenbal
riskparty63,freeksels
riskparty63,DilanYesilgoz
DutchFreeBird1,GrootKo
BerghRobvd,Verbouwmevrouw
tangerine_lava,klipc
tangerine_lava,JustFunny12
mozogup,rianne19701114
mozogup,Fiss123
franssuper,Zwarte_Magica
hawechaud,r1tal_2
leo56632,Chapiro
leo56632,lindavoortman
Eucalyptica,ROCHorizon
Eucalyptica,PolitiekBIJ1
waneijs,Guidohgmd
waneijs,polanusadvocaat
waneijs,ruud_1111
een_been_peter,TommyGligoor
een_been_peter,DennisHofste
een_been_peter,ctr_alt_forward
een_been_peter,RTLnieuws
JamesRon1980,Jennitje07
JamesRon1980,BerghRobvd
JamesRon1980,Verbouwmevrouw
JamesRon1980,ruud_1111
JamesRon1980,ThomasInLeiden
HamFredvander1,FNV
HamFredvander1,Schiphol
HamFredvander1,MinIenW
HamFredvander1,VVD
ZwartePiet_be,sfsworms
sfsworms,ZwartePiet_be
ZwartePiet_be,sfsworms
JamesRon1980,CheckDico
JamesRon1980,serveechay
JamesRon1980,AnnemiekeVoorn
JamesRon1980,NS_online
Trader500Trader,cubano_sucio
Trader500Trader,Rob26367375
Trader500Trader,glamsquadhippie
Trader500Trader,AriLennox
Nuchtererealist,DenKozp
heeeelgewoon,keesjuhhhh
Bloemenmeisje5,wierdduk
Bloemenmeisje5,RoelPrins1
MichielBrouwer9,Sandervandam2
ItsmeLa92432949,tha1st2
ItsmeLa92432949,pvvstadutrecht
ItsmeLa92432949,VoedselbankUtr
ReneeKirkenier,nhdagblad
ReneeKirkenier,nhdagblad
MrJvdlugt,ruud_1111
ruttiefam,HarryPater62
lovelybgirl1,thuleaan
lovelybgirl1,BilalDelpesche
lovelybgirl1,malukutjj
lovelybgirl1,tuigvanzeventig
lovelybgirl1,AriLennox
lovelybgirl1,kozwartepiet
Rutger_hedonist,WinnetouR1200rt
Rutger_hedonist,OBraeckenssieck
Rutger_hedonist,fruedjz
Rutger_hedonist,parool
Rutger_hedonist,telegraaf
Rutger_hedonist,volkskrant
Rutger_hedonist,trouw
Rutger_hedonist,ADnl
Rutger_hedonist,NOS
Rutger_hedonist,op1npo
Rutger_hedonist,nrc
Rutger_hedonist,NUnl
CoenvdBijl,denieuwsbv
CoenvdBijl,belle_derks
CoenvdBijl,LNVH_NL
OudAlkmaar,ArchiefAlkmaar
RareRuudje,geenstijl
WillemVanBeek7,mexxvanderlieuw
verburg_j,lindavoortman
verburg_j,VoedselbankUtr
DinerMenu,Martinbosma_pvv
proxes11,SylvanaBIJ1
proxes11,Opiniepanel
EcoMovehouten,DenHaagDoet
EcoMovehouten,POL_DenHaag
EcoMovehouten,DenHaagFM
EcoMovehouten,Haagsamvoetbal
EcoMovehouten,HaagschCollege
EcoMovehouten,DenHaagstudent
EcoMovehouten,DenHaagSport
EcoMovehouten,Zwartepiet_eu
EcoMovehouten,Zwartepiethelp
De5december,JennyDouwes
Zwartepiet_eu,Eduard_Mangal
Zwartepiet_eu,VoedselbankUtr
JRDorresteijn,maassai_
JRDorresteijn,kozwartepiet
Zwartepiet_eu,Eduard_Mangal
Zwartepiet_eu,VoedselbankUtr
Karinvr066,openvld
Karinvr066,vooruit_nu
Karinvr066,cdenv
Karinvr066,groen
Eduard_Mangal,Zwartepiet_eu
Eduard_Mangal,VoedselbankUtr
WillemsenMarko,ruud_1111
Zwartepiet_eu,Eduard_Mangal
Zwartepiet_eu,VoedselbankUtr
010wijk11,PlasmaMagnet
010wijk11,Science19293517
010wijk11,primevideonl
tonyvisualizes,DieTukkerfries
Eduard_Mangal,Zwartepiet_eu
Eduard_Mangal,VoedselbankUtr
Eduard_Mangal,Zwartepiet_eu
Eduard_Mangal,VoedselbankUtr
Zwartepiet_eu,Eduard_Mangal
Zwartepiet_eu,VoedselbankUtr
RealPlagueDoct,Zwartepiet_eu
RealPlagueDoct,omg_butter
Eduard_Mangal,Zwartepiet_eu
Eduard_Mangal,VoedselbankUtr
RembrandtQEins7,lindavoortman
RembrandtQEins7,VoedselbankUtr
HellaWoland,RTLnieuws
plaisier_peter,kozp
plaisier_peter,PolitiekBIJ1
RRotterdammert,EliannevT
waneijs,ruud_1111
thuleaan,BilalDelpesche
thuleaan,malukutjj
thuleaan,tuigvanzeventig
thuleaan,AriLennox
thuleaan,kozwartepiet
BilalDelpesche,thuleaan
BilalDelpesche,malukutjj
BilalDelpesche,tuigvanzeventig
BilalDelpesche,AriLennox
BilalDelpesche,kozwartepiet
Claassen_pvv,delimburger
patboc50,ZwartePiet_be
marco1981nl,lindavoortman
marco1981nl,VoedselbankUtr
ZwartePiet_be,patboc50
Eduard_Mangal,VoedselbankUtr
hjswedlund,jess_soedirgo
OathofOmerta,malukutjj
OathofOmerta,thiarasstories
OathofOmerta,BilalDelpesche
OathofOmerta,tuigvanzeventig
OathofOmerta,AriLennox
OathofOmerta,kozwartepiet
JasperBosZwolle,WillemsJeffrey
ItsmeLa92432949,ReneeKirkenier
ItsmeLa92432949,pvvstadutrecht
ItsmeLa92432949,VoedselbankUtr
ItsmeLa92432949,GroenLinks030
ItsmeLa92432949,1_hanneke
harmuuteanske,lindavoortman
harmuuteanske,VoedselbankUtr
DavidBosch030,CeesBos
DavidBosch030,lindavoortman
DavidBosch030,GroenLinks030
DavidBosch030,pvvstadutrecht
Henry12520,JazzGotBlues
Henry12520,Saartje63781665
Henry12520,lindavoortman
Henry12520,VoedselbankUtr
dejayeosang,thuleaan
dejayeosang,BilalDelpesche
dejayeosang,malukutjj
dejayeosang,tuigvanzeventig
dejayeosang,AriLennox
dejayeosang,kozwartepiet
raunchyNO,JazzGotBlues
raunchyNO,nicow86452535
raunchyNO,lindavoortman
raunchyNO,VoedselbankUtr
thuleaan,BilalDelpesche
thuleaan,malukutjj
thuleaan,tuigvanzeventig
thuleaan,AriLennox
thuleaan,kozwartepiet
tiptopper15,MediumSizeMeech
Repelsteeltje21,lindavoortman
Repelsteeltje21,CynischMantsje
moeva18,AriLennox
Ron62237731,JazzGotBlues
Ron62237731,Saartje63781665
Ron62237731,lindavoortman
Ron62237731,VoedselbankUtr
FreerkArntz,BilalDelpesche
FreerkArntz,malukutjj
FreerkArntz,tuigvanzeventig
FreerkArntz,AriLennox
FreerkArntz,kozwartepiet
Justin_Kees1,lindavoortman
Ard_Amsterdam,mzzl
Ard_Amsterdam,leondejong
Ard_Amsterdam,BertrandPoelst1
koster_jaspert,MEESTERPEET
koster_jaspert,EelcoBB
koster_jaspert,lindavoortman
koster_jaspert,VoedselbankUtr
RealPlagueDoct,AndrWassink
Pietenschool,telegraaf
Henk_Hooivork,rtvoost
Danil60169701,whitnidoll
Danil60169701,malukutjj
Danil60169701,BilalDelpesche
Danil60169701,tuigvanzeventig
Danil60169701,AriLennox
Danil60169701,kozwartepiet
whitnidoll,malukutjj
whitnidoll,BilalDelpesche
whitnidoll,tuigvanzeventig
whitnidoll,AriLennox
whitnidoll,kozwartepiet
BilalDelpesche,malukutjj
BilalDelpesche,tuigvanzeventig
BilalDelpesche,AriLennox
BilalDelpesche,kozwartepiet
vogelbart1,lindavoortman
vogelbart1,defret42
vogelbart1,VoedselbankUtr
vogelbart1,lindavoortman
malukutjj,BilalDelpesche
malukutjj,tuigvanzeventig
malukutjj,AriLennox
malukutjj,kozwartepiet
malukutjj,thiarasstories
malukutjj,BilalDelpesche
malukutjj,tuigvanzeventig
malukutjj,AriLennox
malukutjj,kozwartepiet
INGRID58NL,lindavoortman
INGRID58NL,VoedselbankUtr
malukutjj,BilalDelpesche
malukutjj,tuigvanzeventig
malukutjj,AriLennox
malukutjj,kozwartepiet
malukutjj,thiarasstories
malukutjj,BilalDelpesche
malukutjj,tuigvanzeventig
malukutjj,AriLennox
malukutjj,kozwartepiet
Sloototter,WNLVandaag
Toon_Sesink,groenlinks
SpanjeKlaas,telegraaf
thiarasstories,malukutjj
thiarasstories,BilalDelpesche
thiarasstories,tuigvanzeventig
thiarasstories,AriLennox
thiarasstories,kozwartepiet
PROVUE1,lindavoortman
PROVUE1,VoedselbankUtr
thiarasstories,malukutjj
thiarasstories,BilalDelpesche
thiarasstories,tuigvanzeventig
thiarasstories,AriLennox
thiarasstories,kozwartepiet
jobtepas,VPRO
TacodeVries2,lindavoortman
TacodeVries2,VoedselbankUtr
thiarasstories,malukutjj
thiarasstories,BilalDelpesche
thiarasstories,tuigvanzeventig
thiarasstories,AriLennox
thiarasstories,kozwartepiet
Rechtse_Hbo_er,lindavoortman
Rechtse_Hbo_er,VoedselbankUtr
BilalDelpesche,malukutjj
BilalDelpesche,tuigvanzeventig
BilalDelpesche,AriLennox
BilalDelpesche,kozwartepiet
Rechtse_Hbo_er,lindavoortman
Rechtse_Hbo_er,VoedselbankUtr
malukutjj,BilalDelpesche
malukutjj,tuigvanzeventig
malukutjj,AriLennox
malukutjj,kozwartepiet
Malbeth101,thomas_spaas
BilalDelpesche,EuroMillennial
BilalDelpesche,malukutjj
BilalDelpesche,tuigvanzeventig
BilalDelpesche,AriLennox
BilalDelpesche,kozwartepiet
patboc50,ZwartePiet_be
patboc50,ZwartePiet_be
ZwartePiet_be,patboc50
patboc50,ZwartePiet_be
EuroMillennial,BilalDelpesche
EuroMillennial,malukutjj
EuroMillennial,tuigvanzeventig
EuroMillennial,AriLennox
EuroMillennial,kozwartepiet
BilalDelpesche,EuroMillennial
BilalDelpesche,malukutjj
BilalDelpesche,tuigvanzeventig
BilalDelpesche,AriLennox
BilalDelpesche,kozwartepiet
EuroMillennial,BilalDelpesche
EuroMillennial,malukutjj
EuroMillennial,tuigvanzeventig
EuroMillennial,AriLennox
EuroMillennial,kozwartepiet
ZwartePiet_be,patboc50
ZwartePiet_be,patboc50
De5december,Sjors_Nagtegaal
De5december,assissicourt
De5december,JMB_NL
De5december,pvvstadutrecht
De5december,VoedselbankUtr
De5december,TheRebelThePoet
De5december,AkwasiTheAnsah
patboc50,ZwartePiet_be
enith84,AngstigeHippie
enith84,AriLennox
BilalDelpesche,malukutjj
BilalDelpesche,tuigvanzeventig
BilalDelpesche,AriLennox
BilalDelpesche,kozwartepiet
enith84,Rayv98K
enith84,AriLennox
FreedomGeopol,ArnoWellens
FreedomGeopol,HuubBellemakers
aldagor,ZwartePiet_be
aldagor,jeremietoj
enith84,lenno17007007
enith84,AriLennox
Superpac2Lg,ZwartePiet_be
Superpac2Lg,christiemorreal
ZwartePiet_be,Monpsyvite
ZwartePiet_be,patboc50
AnoMientje02,lindavoortman
AnoMientje02,VoedselbankUtr
De5december,lindavoortman
ZwartePiet_be,Superpac2Lg
ZwartePiet_be,christiemorreal
Superpac2Lg,ZwartePiet_be
Superpac2Lg,christiemorreal
ZwartePiet_be,jeremietoj
ZwartePiet_be,flybonnehumeur
Gerard1945X,leondejong
Gerard1945X,lindavoortman
Gerard1945X,VoedselbankUtr
ZwartePiet_be,de_tomhelsen
ZwartePiet_be,Superpac2Lg
ZwartePiet_be,christiemorreal
ExpressvanVliet,VoedselbankUtr
ExpressvanVliet,groenlinks
TjerkLangman,lindavoortman
TjerkLangman,VoedselbankUtr
Maurice_Rossem,haagsekak
Maurice_Rossem,SylvanaBIJ1
Rechtse_Hbo_er,tuigvanzeventig
Rechtse_Hbo_er,AriLennox
De5december,PubliekeOmroep
PietKonings,willibrordia
ABarends3,oakentersagain
ABarends3,EllieB87980022
voor_vrijheid,Debklep1978
LammertAlbertus,Dusan27847344
LammertAlbertus,weggejorist
Frontlet_615,Maxim_Holt
Frontlet_615,AmpDuijster
Frontlet_615,DeGelderlander
ZwartePiet_be,patboc50
ActiePieten,Zwartepiethelp
Laiverdtje,OBraeckenssieck
JamesRon1980,AnnemiekeVoorn
JamesRon1980,CheckDico
JamesRon1980,serveechay
JamesRon1980,NS_online
biggeveen1,Mcjansen
biggeveen1,HenryJP5
biggeveen1,MartinKoolhoven
biggeveen1,WildGeraas
_Carsastic,Boreout
mauricewaalboer,zuyderland
mauricewaalboer,gemeentesittardgeleen
Steward_Rieske,zuyderland
Steward_Rieske,gemeentesittardgeleen
JamesRon1980,AnnemiekeVoorn
JamesRon1980,CheckDico
JamesRon1980,serveechay
JamesRon1980,NS_online
JamesRon1980,serveechay
JamesRon1980,CheckDico
JamesRon1980,AnnemiekeVoorn
JamesRon1980,NS_online
JamesRon1980,serveechay
JamesRon1980,CheckDico
JamesRon1980,AnnemiekeVoorn
JamesRon1980,NS_online
FransF72,thierrybaudet
tweetvisie,BlomAnky
tweetvisie,kozwartepiet
fuckroeper,ruud_1111
Stopthe78892282,Jimzeel83
Stopthe78892282,freekopkantoor
Stopthe78892282,HHeesakkers1
JamesRon1980,CheckDico
JamesRon1980,serveechay
JamesRon1980,AnnemiekeVoorn
JamesRon1980,NS_online
JamesRon1980,oldschoolrobert
JamesRon1980,AnnemiekeVoorn
JamesRon1980,CheckDico
JamesRon1980,serveechay
JamesRon1980,NS_online
JamesRon1980,oldschoolrobert
JamesRon1980,NS_online
JamesRon1980,serveechay
JamesRon1980,CheckDico
JamesRon1980,AnnemiekeVoorn
JamesRon1980,NS_online
JamesRon1980,AnnemiekeVoorn
JamesRon1980,CheckDico
JamesRon1980,serveechay
JamesRon1980,NS_online
AnnaMariaPetra,Zwartepiet_eu
mauricewaalboer,Zuyderland
mauricewaalboer,sittardgeleen
ActiePieten,Zwartepiethelp
patboc50,ZwartePiet_be
pvvstadutrecht,VoedselbankUtr
antivirusje,minous127
antivirusje,ruud_1111
buitenbouwer,lovelife3103
beijerklaas,sjoerdmossou
beijerklaas,sjoerdmossou
Twi_Terr,JudithHaarlem
BoschHarrie,shossontwits
gtratwar,teunvaandering
JaapdeJong19,EinsteinBarbie
JaapdeJong19,omroepOn
JaapdeJong19,kickoutzwartepiet
Marcje2013,TrekpleisterWeb
marcjacobs88,gem_Nijmegen
Pearlbitch,Inge_ent
FauxyVegan,Wikilibrary
FauxyVegan,WKML
TransTexan,ashatenbroeke
NLfeest,lientje1967
Y0UD0NTKN0WME_,Doutzen
Y0UD0NTKN0WME_,KimKardashian
RealPlagueDoct,loose_n_cool
aleida_andrea,NUnl
ZwartePiet_be,Monpsyvite
ZwartePiet_be,gutenbear_
BonnesMarc,sisontwitt
sasmaes,Gert_van_Dijk
RobertV58855236,EinsteinBarbie
MRN751,Doc_Box
floydseymour,Arie_vanderVeer
floydseymour,Gerard1945X
floydseymour,wierdduk
terugnaaraf,Jandoorzee
MBU1801,friends_truth
anthonycleve,RTBFinfo
JamesRon1980,CheckDico
JamesRon1980,serveechay
JamesRon1980,AnnemiekeVoorn
JamesRon1980,NS_online
JamesRon1980,DRutgrink
JamesRon1980,tweetjesvanmax
JamesRon1980,NS_online
JamesRon1980,CheckDico
NasiPils,EPunselie
NasiPils,Joris1705
kriticat1,TochiTrueStory
kriticat1,NickTagliaferro
kuijper_frits,TheRebelThePoet
kuijper_frits,kozwartepiet
kuijper_frits,Dave_Ensberg
TheYouTubeCook,YouTube
DavidLauwers,LaPetiteFemmme
DavidLauwers,sarmld
DavidLauwers,nevynne83
DavidLauwers,samamsterdam21
DavidLauwers,ms__yard
DavidLauwers,DamenKaren
DavidLauwers,KristelVerbeke
DavidLauwers,mariannabaggio
DavidLauwers,HEMA
Cornelis_,doeslief84
Cornelis_,RTLnieuws
YesOpstand,WijnjaGerben
DerkVanTongeren,NHNieuws
DerkVanTongeren,nhdagblad
DerkVanTongeren,rtvzaanstreek
DerkVanTongeren,HedwigECHeeren
VrouwvdVrijheid,rtvoost
NightSkeye,SweetPestilence
NightSkeye,SeanDewiWylde
Moniekske0409,Erik1704
Moniekske0409,bosmans_jan
edwinvantilburg,LeuterDe
edwinvantilburg,PolitiekBIJ1
Cornelis_,RTLnieuws
ZwartePiet_be,Andreasthlm1
ZwartePiet_be,MsKatie_Ann
ZwartePiet_be,patboc50
patboc50,ZwartePiet_be
ZwartePiet_be,patboc50
Cristien1,hugodejonge
RijnPatrick,SesjoeKetesjoe
RijnPatrick,IntoBits
RijnPatrick,JoeriPool
RijnPatrick,pvvoverijssel
RijnPatrick,gemKampen
RijnPatrick,BiebKampen
PRouwet,dirkvandenbroek
EelcoHoecke,MinPres
patboc50,ZwartePiet_be
Zwartepiet_eu,Evanluxemburg
ZwartePiet_be,patboc50
christinedemoor,italia
christinedemoor,ZwartePietNiet
christinedemoor,zpjournaal
christinedemoor,Pietengedoe
christinedemoor,sintzwartepiet
patboc50,ZwartePiet_be
ZwartePiet_be,patboc50
ZwartePiet_be,Monpsyvite
ZwartePiet_be,the_real_jerome
ZwartePiet_be,Monpsyvite
job_polak,Videre10
JanseJ71,robinreneex
JanseJ71,doosje_van_lobs
Elimelech_Ring,BreitbartNews
gd_ananta,NOahsrk2
gd_ananta,mmeeuw
Elimelech_Ring,BreitbartNews
Elimelech_Ring,BreitbartNews
Robbedoesxl,R0n3d
MartinVan62,NOS
MartinVan62,DenkNL
LambertusBrouw1,NUnl
NoudHeijna,GvVmu
NoudHeijna,RenskeLeijten
NoudHeijna,SPnl
ZwartePiet_be,jeremietoj
ZwartePiet_be,GuntherMattheus
Veelgedoe,diederiksamsom
Veelgedoe,2eKamertweets
Kymaticus2017,tilburg_stad
Kymaticus2017,amazon
bosch_stephan,Buitenbeen1
DeArcheoloog,paulcaballo2
DeArcheoloog,k_steen01
paulcaballo2,DeArcheoloog
paulcaballo2,k_steen01
Zuiderheks,KaatvdK
Zuiderheks,SylvanaBIJ1
RvRavenstijn,groenlinks
19961995sw,Mandy2571960678
19961995sw,TheRebelThePoet
paulcaballo2,Zwarte_Magica
paulcaballo2,DeArcheoloog
paulcaballo2,k_steen01
_Magual_,philbur17
_Magual_,ZwartePiet_be
_Magual_,jf_marche
_Magual_,PittieJ
mug_willem,harmbeertema
mug_willem,Ton_hBC
mug_willem,PolitiekBIJ1
mug_willem,SylvanaBIJ1
Rutger_hedonist,CosmosDoctor2
Rutger_hedonist,TheRebelThePoet
EvertLammertink,tekes007
EvertLammertink,kimvankeken
karin_robbers,eduardschelto
Martin16025281,2Tall4u_
Martin16025281,fiebontekoe
Martin16025281,RotPunker
Martin16025281,Elisa59
weg_met,BrainDegauss
weg_met,kees92267188
weg_met,bezoekme
weg_met,NOS
NiluZavu,wierdduk
NiluZavu,Esther_Voet
eduardschelto,karin_robbers
Celluloid1970,prinsrj
Celluloid1970,NPORadio1
Celluloid1970,SylvanaBIJ1
Zeemeermin6,Hoofdzuster1
Zeemeermin6,AgainTessa
lindavandenhov2,Onrecht2
FannyVermeulen2,Bart21329430
FannyVermeulen2,Bart21329430
Tijnpetje,jesseklaver
PieterSlootdorp,johanvandemerwe
PieterSlootdorp,roeltekent
moeva18,BastiaanRagas
moeva18,debroervanroos
moeva18,claudiadebreij
moeva18,PolitiekBIJ1
lentekriebel,chrisrutenfrans
lentekriebel,sypwynia
John11024,Onrecht2
klokske1981,Giodewappie
Dewaarh82786705,groenlinks
Dewaarh82786705,d66
BaburB_020,KNieuwsblad
Reith2Adam,kozwartepiet
Reith2Adam,De_Goede_Zaak
Reith2Adam,TheRebelThePoet
JaapdeRuiter6,BartNijman
davdav84,ZwartePiet_be
davdav84,VANIKOSSS
davdav84,Qofficiel
