source,target
ReitsLydia,frankvdlinde
zeeschilder,kromst
tondelange2,klapstoel_
cascrypto,SvensTweet
nl75,FeyeNody
nl75,TheRebelThePoet
Nuchterheid,LindaSchD
Onbeperkt2021,Minimuisje67
RaeMee30,AnnemarieGelder
RaeMee30,telegraaf
Jetze79,NOS
HStukart,OlthofMirjam
EWagensveld,NHNieuws
EWagensveld,Het_OM
GeenLinks,Doornuook
GeenLinks,HartvNL
Hannesz1956,Willem23131596
Hannesz1956,LavieJanRoos
AStruis,VrouwvdVrijheid
Nelliejs501,LucM004
Eaglehaslanded0,marcjacobs88
CommuniterHold1,Paul88139390
CommuniterHold1,010_Rotterdam
CommuniterHold1,Heerbean
CommuniterHold1,kozp
PeterPos1,heinsjohn
PeterPos1,lotterik2
PeterPos1,frankvdlinde
elineannepeters,WOONPROTEST
_Seraphina_x,fvdemocratie
Vetustioribus,eatlovepray211
robzoni,NPORadio1
robzoni,TheRebelThePoet
BasedMadocke,VanStormberg
YesOpstand,WA_Zevenh_D
YesOpstand,vinnie_1975
YesOpstand,horse_equipment
YesOpstand,HartvNL
YesOpstand,POL_Volendam
AstrasNico,kozwartepiet
p_joger,NHNieuws
p_joger,TheRebelThePoet
ietjefietje,WaDoedeGijNou
FerdiePeters,NOS
_Madebydave,AnneBruijne
marcjacobs88,POL_Volendam
marcjacobs88,Marechaussee
Backup_fis,PhilipOosterman
FeyeNody,TheRebelThePoet
plucassen60,relicriticus
woutschaap,HartvNL
woutschaap,Jinek_RTL
woutschaap,RTLnieuws
woutschaap,NOS
woutschaap,op1npo
woutschaap,volkskrant
woutschaap,trouw
woutschaap,ADnl
woutschaap,gemEdamVolendam
woutschaap,TheRebelThePoet
RenkensPeter,EdwardVeerman
EVanderclooten,kozp
EVanderclooten,D66
EVanderclooten,NPO
EVanderclooten,NOS
EVanderclooten,sbs6
EVanderclooten,RTL4
EVanderclooten,Veronica
EVanderclooten,Ad
EVanderclooten,NR
EVanderclooten,Volkskrant
EVanderclooten,Telegraaf
EVanderclooten,VVD
EVanderclooten,groenlinks
weter_bet,jackieketarn
weter_bet,DimitriVistick
johnjljacobs,Errrr_________
woutschaap,Jinek_RTL
woutschaap,RTLnieuws
woutschaap,NOS
woutschaap,op1npo
woutschaap,volkskrant
woutschaap,trouw
woutschaap,ADnl
woutschaap,gemEdamVolendam
woutschaap,TheRebelThePoet
BoekhoornErika,frankvdlinde
TanteTonie2,zonderaap
peekok1,BrigadierPoez
woutschaap,DeStefVolendam
woutschaap,Jinek_RTL
woutschaap,RTLnieuws
woutschaap,NOS
woutschaap,op1npo
woutschaap,volkskrant
woutschaap,trouw
woutschaap,ADnl
woutschaap,gemEdamVolendam
woutschaap,TheRebelThePoet
zonderaap,Mu4d_Di3
zonderaap,AnnaMar53723721
zonderaap,EdwardVeerman
zonderaap,HoekstraSumone
biggeveen1,sappige
ale_rolan,AnnemarieGelder
ale_rolan,telegraaf
ietjefietje,jasper_wook
elsmichielsen,keespet
elsmichielsen,appeltroenen
ceesrodenburg,MissMel_12_
SoyBjanka,LindaSchD
BERBOOI,NOS
Xesz10,Jay2007V
Xesz10,Ina01465079
Xesz10,trouw
PeterSt02020969,Jkr653
Lina77292532,NOS
Rent_an_Idiot,ikhouvandezee12
mboa45,marcelzegtniets
bijltjes1,WA_Zevenh_D
bijltjes1,WimVoermans88
bijltjes1,HartvNL
bijltjes1,POL_Volendam
bijltjes1,WA_Zevenh_D
SerTheFun,RutgerGW
SerTheFun,groenlinks
JevedeB,RutgerGW
Otin_Marco,Peter70609
jasper_wook,Joop_nl
peekok1,elineannepeters
JonkerEdwin,Lafoto111418
JonkerEdwin,LigtenRolf
JonkerEdwin,AvanStraaten
JonkerEdwin,thierrybaudet
frihetskampar,r_siebum
klokmichael,BrigadierPoez
HStukart,Bonuskaart1
ditdenkikdus,Joop_nl
pco3x,_Salticidae_
ElisabethTobler,DrKassandraPari
Biertjuh,updayNL
DKJNMenen,KKgrasshopper
MarieAnne1482,parool
VrijBlij4Mij,EdWres
biggeveen1,MartinusArend
MrWalke24995152,PopCraive
MrWalke24995152,NOS
Sanne67848247,ErikTiel
Sanne67848247,frankvdlinde
martijnadriche4,EdwardVeerman
pco3x,_Salticidae_
brabostudent,WokeVanHipstra
tondelange2,EdamVolendamNL
biggeveen1,UitIJsselmonde
tondelange2,Elize_NL
coronaexposed1,AvanStraaten
coronaexposed1,thierrybaudet
KleineEngel1,DeMariekeK
KleineEngel1,AvanStraaten
KleineEngel1,pink_indian_
KleineEngel1,thierrybaudet
KleineEngel1,POL_Volendam
KleineEngel1,LiekeSievers
Mirjam152,JanLassche7
Kersb,WKoevoet
ikpriknooit,Flexcontroller
NickBlunt10,rallyjef2
robhonig,DeStefVolendam
biggeveen1,AnoMientje02
WokeVanHipstra,brabostudent
avonturix,Karel58673420
ietjefietje,Ricardo08179846
Karel58673420,PopCraive
Karel58673420,NOS
HoenWiel,ALM_NL
oxisch,ZanBizar
engels_willy,NOS
OuweWild,HartvNL
TuijnmanJasper,LindaSchD
TuijnmanJasper,ale_rolan
Harm_Zwiers,NOS
gtratwar,VrouwvdVrijheid
Cointraderabc,Doornuook
Cointraderabc,HartvNL
NationaalDblad,frankvdlinde
Roald1976,eatlovepray211
Pieter67351882,NOS
OutOfLikes,WJoosse
OutOfLikes,Ewedox
OutOfLikes,Ina01465079
OutOfLikes,Levensgeniete19
Erikpiloot,HarryJager7
foxjumpsdog,NOS
JonkerEdwin,ProfessorWonka
JonkerEdwin,DeMariekeK
JonkerEdwin,AvanStraaten
JonkerEdwin,pink_indian_
JonkerEdwin,thierrybaudet
JonkerEdwin,POL_Volendam
JonkerEdwin,LiekeSievers
GJSipma,Levensgeniete19
sinnetolsma,KKgrasshopper
michielhimself,Scalibq
ietjefietje,4W4Viking
rickje220,Sjakijo
JozefRadema,verfben
Sjakijo,Levensgeniete19
Moonniet,frankvdlinde
Moonniet,POL_Volendam
MartinKarindeHa,ronmans52
PVVZaanstad,joeyvandalen
PVVZaanstad,zozo39138903
PVVZaanstad,robknijff27
PVVZaanstad,LavieJanRoos
quall22,ZilteBotte
dealleswetende,Robinbouw8
AntiVolgers,ashatenbroeke
LLandloper,Wonders_Always
LLandloper,klokmichael
biggeveen1,Henk_Vertrokken
ewocram,NOS
charlesxavier61,Elize_NL
r_siebum,Telegraaf
_Salticidae_,Kees71234
JesseNDijk,marxismemax
JesseNDijk,Levensgeniete19
JacquesCr1,TheAllSeeing4
Sjakijo,marxismemax
Sjakijo,Levensgeniete19
biggeveen1,Eaglehaslanded0
YesOpstand,fampoes
YesOpstand,HartvNL
YesOpstand,Politie
ome_haam,tranz_parency
charlesxavier61,4W4Viking
elvercat,petervbelkom
elvercat,Teletekst
assissicourt,JacqIndo
biggeveen1,ronald_klomp
Cointraderabc,Doornuook
Cointraderabc,HartvNL
DissidentNl,DissidentNL
dealleswetende,PrinsesChrissie
Jck27609222,HartvNL
Eaglehaslanded0,RobMullenders
moeva18,worldofbebe
PhilipOosterman,Backup_fis
Marcus013T,vrijdagde13
NickBlunt10,EWagensveld
NickBlunt10,HartvNL
NickBlunt10,Politie
NickBlunt10,Het_OM
Heerbean,cabron_cacho
Elisabeth1055,bbs_miss
rickje220,sebdegroot
nirtjexdancex,pvwell
nirtjexdancex,worldofbebe
nirtjexdancex,moeva18
fryskegroun1,Jarno133
tondelange2,sebdegroot
Marcelonline4,JoostNiemoller
AdenVos,NOS
Ricardofortes42,KimiGirl79
Ricardofortes42,mevrouwadvocaat
ale_rolan,Seancegeest
ale_rolan,NOS
WeThePe55239451,HartvNL
gtratwar,alexandervherp
gtratwar,DeStefVolendam
scorpio1044,oornstein
scorpio1044,oornstein
011Xander,LavieJanRoos
NationaalDblad,VrouwvdVrijheid
sleejur,wef
sleejur,christenunie
sleejur,cdavandaag
sleejur,groenlinks
sleejur,MinPres
TheAllSeeing4,updayNL
HuijbregtsSteff,MelchiorPauwels
SanderGrootDe,TheRebelThePoet
GreefToby,nl75
wim12409261,Mirjam152
JHMW1,dvank_van
DerrickDuc,Albert31443794
LLandloper,HartvNL
klokmichael,Wonders_Always
MarioPrimo,fuelyourlife100
marktoonen75,updayNL
nl75,VrouwvdVrijheid
lunatemetic,ashatenbroeke
ietjefietje,utwaait
marcelzegtniets,Wellofgrief
marcelzegtniets,DeStefVolendam
biggeveen1,EdvdPetteflet
zonderaap,wierdduk
4W4Viking,LindaSchD
ikkeOokikke1,LindaSchD
DerrickDuc,KathinkaBeer
AnoMientje02,RutgerGW
zsplintersz,RutgerGW
OldHeman,VrouwvdVrijheid
jaap_toet,VrouwvdVrijheid
TimKNetherlands,kozwartepiet
TimKNetherlands,updayNL
fuelyourlife100,MarioPrimo
elsmichielsen,Summerlinda1973
elsmichielsen,frankvdlinde
diffthinkers,NOS
NeilMachia,ImaneAmsterdam
Eelco_zelf_,WA_Zevenh_D
PeterPos1,MartinvO
Maariejon,paulinthedark
ale_rolan,yrealj
ale_rolan,NOS
Dexperimentals,Jeffarson29
Dexperimentals,HartvNL
Albert31443794,ReitsLydia
Harpo4Marx,trouw
elvercat,Jay2007V
elvercat,Teletekst
michel180qq,DeStefVolendam
dokkie73,KeesdeKok01
dokkie73,NachtDromer
dokkie73,frankvdlinde
Lizy_en_ik,VrouwvdVrijheid
YesOpstand,DongaMaurits
YesOpstand,frankvdlinde
ReneSuis,geertwilderspvv
elvercat,petervbelkom
elvercat,Teletekst
Jkr653,DimitriVistick
ZeusFlapdrol,Sandervandam2
ZeusFlapdrol,NOS
marcjacobs88,frankvdlinde
elvercat,Teletekst
DennisT1971,rjverhoogt58
DennisT1971,RegioPurmerend
John07662917,AvanStraaten
GenuanceerdNL,frankvdlinde
fraaaank3,NOS
marcellinho_nl,Mirjam152
markderuyter,TacoTersteeg
markderuyter,DeStefVolendam
kozwartepiet,ImaneAmsterdam
int_personae,SmeetsLaw
int_personae,Het_OM
Janhuyserliven1,PopCraive
Janhuyserliven1,NOS
CinneVac,vrijdagde13
WaDoedeGijNou,DeStefVolendam
Eaglehaslanded0,woutschaap
RonnyDeVries1,NOS
christinaw19639,NOS
AberkRon,groeestate
relicriticus,marxismemax
relicriticus,Levensgeniete19
MolenaarAnnet,JCrelis
RogerCarcass,Johan53394081
RogerCarcass,JanSteenbergen8
RogerCarcass,PopCraive
RogerCarcass,NOS
nirtjexdancex,AvanStraaten
TeusTvG2,DrDre_010
TeusTvG2,patisseriesdam
TeusTvG2,frankvdlinde
nollie123,frankvdlinde
bbs_miss,Luna20245054512
ietjefietje,nulachtendertig
JacqIndo,NOS
nl75,vrijdagde13
FredvanHeukelom,jasper_wook
scorpio1044,LightLucieFall
pina2345,erik_fijlstra
lotterik2,frankvdlinde
ietjefietje,Eaglehaslanded0
jasper_wook,Levensgeniete19
RudieOttens,Teletekst
nata5jaa,Jeffarson29
nata5jaa,HartvNL
ietjefietje,Steven17196286
Menlngen,parool
pxf7schaak,DeMariekeK
pxf7schaak,RobertLangenhu2
pxf7schaak,AquariusInRed
4W4Viking,NOS
pvwell,NOS
pvwell,NOS
TeusTvG2,steven3huis
TeusTvG2,ErikTiel
TeusTvG2,frankvdlinde
klokmichael,oornstein
Ricardo08179846,Levensgeniete19
gerardrigter,avanstraaten
sinnetolsma,NOS
Kiespijn777,Debklep1978
Kiespijn777,RPBerkhout
WalterW25,HartvNL
pxf7schaak,AquariusInRed
SatoshiDuck,FLiefhart
ietjefietje,hitje89
ingriddebruijn,Michel1401
Ricardo08179846,Plakplaat63
ben_beuk,NOS
Edwinhooi1,AnnemarieGelder
Edwinhooi1,telegraaf
InsettiOfficial,Florian0251
InsettiOfficial,slaghoedje
JonkerEdwin,mystyle2b
JonkerEdwin,AnneHuffelen
JonkerEdwin,AvanStraaten
JonkerEdwin,thierrybaudet
deenigeskylar,Debklep1978
FLiefhart,SatoshiDuck
FLiefhart,EdWres
LisanneHond,lunatemetic
MZO68453008,JCrelis
Steven17196286,NOS
jan_dobber,GrootKo
RechtseTokkie,roos_rosa
RechtseTokkie,frankvdlinde
nl75,fuckroeper
RaymondBartens,AvanStraaten
RaymondBartens,FeyeNody
Ingrid57878695,RiniVer
Ingrid57878695,Boldking1973
Ingrid57878695,DeStefVolendam
YesOpstand,rob24471330
YesOpstand,frankvdlinde
JonkerEdwin,AlexMiedema
JonkerEdwin,AvanStraaten
JonkerEdwin,thierrybaudet
Shirley78669813,blattae2
lezerniels,DevliegerErik
AntiVolgers,roos_rosa
AntiVolgers,frankvdlinde
Ton_257,Teletekst
tranz_parency,Layla_Shadilay
marcelzegtniets,NOS
JonkerEdwin,LigtenRolf
JonkerEdwin,AvanStraaten
JonkerEdwin,thierrybaudet
Backup_fis,Minze_t
Backup_fis,TheRebelThePoet
Ronaldpronk1,KKgrasshopper
IkkeAtheist,Gielah
RechtseTokkie,frankvdlinde
fuelyourlife100,Peter70609
fuelyourlife100,GerdaNoxy
Aaltje,Poebie2404
Aaltje,BartNijman
fuelyourlife100,BeFree111177
murtaz73,bmijland
blik_op,lorenzovoort_
blik_op,EricRosil
blik_op,HartvNL
Peter70609,GerdaNoxy
Adijksma1985,DenisKleinhans
Adijksma1985,NHNieuws
JonkerEdwin,AvanStraaten
JonkerEdwin,thierrybaudet
fuelyourlife100,moeva18
lppnieuws,Leeuw692
dra_nl,jasper_wook
utwaait,NOS
LucM004,GrootKo
LucM004,kozp
sappige,HennyPlat
sappige,charliebroere
AnnaMar53723721,Mu4d_Di3
AnnaMar53723721,EdwardVeerman
AnnaMar53723721,HoekstraSumone
Joost_40,Teletekst
jan_dobber,vanamerongen
jan_dobber,AvanStraaten
jan_dobber,thierrybaudet
Marlon_93_D,Oops_the_Poops
Marlon_93_D,NOS
Henrymoonacroba,Politie
broodjeonzin1,DeStefVolendam
mastermattie,ayalalev8D
mastermattie,frankvdlinde
michel_aalbers,KOZP
sappige,markie_111
Patries06516625,RolandPierik
QR365,DevliegerErik
SatoshiDuck,FLiefhart
SatoshiDuck,EdWres
GVelling,DeMariekeK
GVelling,ashatenbroeke
RiniVer,Boldking1973
RiniVer,DeStefVolendam
St1985laers,NOS
jaekuik1,Jeffrey__Tweets
markie_111,DeStefVolendam
nl75,jaekuik1
St1985laers,VrouwvdVrijheid
HandigeHendrik,AquariusInRed
Ton_257,parool
RechtseTokkie,kooswijnands
RechtseTokkie,telegraaf
Follymans,EdWres
KathinkaBeer,Mirjam152
Carsfield_01,Jinek_RTL
Carsfield_01,op1npo
Carsfield_01,dit_is_M
Carsfield_01,nosnieuws
Carsfield_01,RTLnieuws
fuelyourlife100,frankvdlinde
Florian0251,slaghoedje
Florian0251,InsettiOfficial
Intruder4G,Mirjam152
hansbolder,trouw
tkempertje,KKgrasshopper
Jaaph,ashatenbroeke
EWagensveld,frank246b
EWagensveld,Politie
EWagensveld,Het_OM
RechtseTokkie,Sandervandam2
RechtseTokkie,NOS
antonstorteler1,LavieJanRoos
JohanWolf12,frankvdlinde
fuelyourlife100,AvanStraaten
lauri1970,NHNieuws
realbrandaris,WA_Zevenh_D
realbrandaris,HartvNL
realbrandaris,POL_Volendam
Ingrid57878695,NOS
antonstorteler1,LavieJanRoos
AnneHuffelen,mystyle2b
AnneHuffelen,AvanStraaten
AnneHuffelen,thierrybaudet
quall22,MissMel_12_
quall22,Mirjam152
Gielah,Eliesje3
Gielah,spacema09104056
HandigeHendrik,NOS
Dagocrypto,roos_rosa
Dagocrypto,frankvdlinde
parooidianazang,HartvNL
HandigeHendrik,moeva18
JanBos38966583,EdwardVeerman
nl75,DeStefVolendam
nl75,Willemvanaarle1
nl75,POL_Volendam
Garrincha777,Levensgeniete19
Nor_vell,JdeWittvanOldeB
BramTheunissen1,based_tr
BramTheunissen1,EdWres
Ricardofortes42,mevrouwadvocaat
avonturix,Carolinesneaky
Bloemkleur,Genesis_crawler
erbee10,112Vandaag
breaknieuws,airmaxx141
MrDucati1,BoleeJean
deVisse37998699,Stephen_NL
Eelco_zelf_,WA_Zevenh_D
Eelco_zelf_,HartvNL
Eelco_zelf_,POL_Volendam
Vogel731008,zwollenaar1987
137f7e856f66414,Debklep1978
lunatemetic,moeva18
quall22,GrootKo
ferdyroet,AvanStraaten
deVisse37998699,Reith2Adam
marcjacobs88,HartvNL
TianJinnl,NHNieuws
TanteTonie2,gjvu
MoPo90178379,NOS
GVelling,ashatenbroeke
ErikCamman,Woutel
VogelM83,roos_rosa
VogelM83,frankvdlinde
LaurensJan4,hebawi
LaurensJan4,Charlot2409
LaurensJan4,frankvdlinde
avonturix,HartvNL
eelko76,VrouwvdVrijheid
RonvanArnhem,AvanStraaten
RonvanArnhem,henktoepoer
GeertJeelof,lauri1970
thefox17361310,TonnieLubbers
vgwhz,frankvdlinde
nuncaparami,VrouwvdVrijheid
nl75,slaghoedje
kroon125,NHNieuws
Eelco_zelf_,PolitiekBIJ1
KaterbergU,frankvdlinde
frieda145,mevrouwadvocaat
EricaAnita68,DeStefVolendam
EricaAnita68,meer_irma
marcelzegtniets,Minimuisje67
marcelzegtniets,moeva18
Jeannet22093104,nuncaparami
Sas49873731,HartvNL
GeertJeelof,MarioPrimo
AdriScholte,DevliegerErik
WeerStandNL,DeStefVolendam
vgwhz,VrouwvdVrijheid
EstherS1966,mevrouwadvocaat
JevedeB,Heufstillrocks
Jeffrey__Tweets,DimitriVistick
knokkelsleper,NOS
gewoondoorgaan2,Patrick30943967
gewoondoorgaan2,suntMarcel
gewoondoorgaan2,thierrybaudet
AHuisein,Koosje1973
AHuisein,maartenbrink
AHuisein,Wonders_Always
Timdalton46,DarcelM8
Timdalton46,kozwartepiet
ChrisMa62706222,Debklep1978
elsmichielsen,VrouwvdVrijheid
ikkeOokikke1,LavieJanRoos
CDoncorleone,trouw
WalGerda,FreDurlacher
MSmitje,DeStefVolendam
ale_rolan,LindaSchD
blokkadeleider,DonArturito
WalGerda,marcelzegtniets
frieda145,EdgeOfEurope
frieda145,WAX1960
frieda145,Joop_nl
remkob131,scholletje1957
remkob131,EdwardVeerman
SBroec,MetsuKoen
Francien69,Politie
MadMax_010,Telegraaf
ale_rolan,LindaSchD
Dewaarh82786705,SmeetsLaw
Dewaarh82786705,Het_OM
Mark601111,trouw
Quizzy69,HartvNL
Grainfisher,HartvNL
Kitten07508151,DevliegerErik
jong_diederik,frankvdlinde
JerryT90000123,Doornuook
JerryT90000123,HartvNL
gewoondoorgaan2,EstherAntonis
gewoondoorgaan2,DeMariekeK
gewoondoorgaan2,AvanStraaten
gewoondoorgaan2,pink_indian_
gewoondoorgaan2,thierrybaudet
gewoondoorgaan2,POL_Volendam
gewoondoorgaan2,LiekeSievers
GVelling,parool
matxil,mevrouwadvocaat
Wiekkie70,DarcelM8
Wiekkie70,joenepraat
Wiekkie70,kozwartepiet
Frans_Strik,RietbergenNiels
nl75,Mirjam152
DagelijkseLezer,Johngoldwing1
DagelijkseLezer,HartvNL
galgelapper,gloeiendegloei1
jasper_wook,DevliegerErik
jasper_wook,Het_OM
Markenmies,JonkerEdwin
EWagensveld,HartvNL
EWagensveld,Politie
EWagensveld,Het_OM
BettyV66184629,FvdMosselaar
BettyV66184629,trouw
EWagensveld,Politie
EWagensveld,Het_OM
TarakNL,parool
HereJodie,EdwardVeerman
hardcorejunkyxx,LavieJanRoos
BarryRight2,kozp
BarryRight2,D66
BarryRight2,NPO
BarryRight2,NOS
BarryRight2,sbs6
BarryRight2,RTL4
BarryRight2,Veronica
BarryRight2,Ad
BarryRight2,NRC
BarryRight2,Volkskrant
BarryRight2,Telegraaf
BarryRight2,VVD
BarryRight2,groenlinks
PVB98173514,NPORadio1
PVB98173514,kozwartepiet
PVB98173514,TheRebelThePoet
TwTweetybird,HartvNL
BarryRight2,kozp
BarryRight2,D66
BarryRight2,NPO
BarryRight2,NOS
BarryRight2,sbs6
BarryRight2,RTL4
BarryRight2,Veronica
BarryRight2,Ad
BarryRight2,NRC
BarryRight2,Volkskrant
BarryRight2,Telegraaf
BarryRight2,VVD
BarryRight2,groenlinks
PVB98173514,DarcelM8
PVB98173514,kozwartepiet
eenk66,HartvNL
nuncaparami,HartvNL
frank_vugt,frankvdlinde
WhatsUp89528035,trouw
Dutchfan33,DeStefVolendam
KP0251,BartNijman
VieleersHans,oldnoskool
nl75,Ingeborgvraagt
EVanderclooten,kozp
EVanderclooten,D66
EVanderclooten,NPO
EVanderclooten,NOS
EVanderclooten,sbs6
EVanderclooten,RTL4
EVanderclooten,Veronica
EVanderclooten,Ad
EVanderclooten,NRC
EVanderclooten,Volkskrant
EVanderclooten,Telegraaf
EVanderclooten,VVD
EVanderclooten,groenlinks
haycey5,GdenAantrekker
pvwell,HartvNL
pvwell,HartvNL
paulhuizer,Cortes
Nightwolf2029,CosmosDoctor2
GerardOptimist,HartvNL
pxf7schaak,Ingrid57878695
WhatsUp89528035,DeStefVolendam
RPBerkhout,GG17896084
kristonvbemmel,EdwardVeerman
NordicMax_,HartvNL
marcelzegtniets,StopPlaasmoorde
Vrijheidsvogel,AvanStraaten
Vrijheidsvogel,thierrybaudet
DorisdeJong1,arnaudsprenger
DorisdeJong1,DonArturito
hitje89,AlexMiedema
hitje89,AvanStraaten
hitje89,thierrybaudet
appie17547367,Joop_nl
Henry12520,roos_rosa
Henry12520,frankvdlinde
hitje89,AvanStraaten
hitje89,kaatje1919
hitje89,thierrybaudet
hardcorejunkyxx,Soul7Food
jackieketarn,tygerina
sassefras1979,HartvNL
woutschaap,ladybugstwee_d_
woutschaap,VrouwvdVrijheid
woutschaap,TheRebelThePoet
Apocalypsiscom1,frankvdlinde
based_tr,BramTheunissen1
based_tr,EdWres
AnnevanDijk1966,trouw
quall22,HartvNL
robknijff27,oldnoskool
Backup_fis,trouw
Genesis_crawler,Kriptische
Genesis_crawler,frankvdlinde
Jack73571468,frankvdlinde
airmaxx141,fuckroeper
PVVZaanstad,ChrisJulien
PVVZaanstad,DeOrkaan
jpdb_1420,diconstruzzione
jpdb_1420,AvanStraaten
jpdb_1420,thierrybaudet
chrisarfak,alleskannieuw
Tijnpetje,frankvdlinde
anonymo02031848,DeStefVolendam
jasper_wook,frankvdlinde
recognisablyttv,sportiefscf
recognisablyttv,trouw
kelvinalblas,Levensgeniete19
Coen_2018,Radlab72
Coen_2018,borger_v
Coen_2018,JoostMichielsen
Coen_2018,GeertJandeJong3
Coen_2018,PolitiekBIJ1
Paul_Ivo,nos
William93105180,WA_Zevenh_D
William93105180,VisserJack
William93105180,Dennis37962763
William93105180,HartvNL
William93105180,POL_Volendam
Ingrid57878695,VrouwvdVrijheid
_yakoz,frankvdlinde
HandigeHendrik,frankvdlinde
pinkflamey,BlackRo17263284
Dickmans2691,YassinUlichki
Dickmans2691,AnnaTD01
Dickmans2691,frankvdlinde
beijerklaas,jos_koopman
beijerklaas,trouw
beijerklaas,DenKozp
connyschol,AvanStraaten
connyschol,thierrybaudet
ernabons,LavieJanRoos
swingheidi,EMN_51314
swingheidi,AvanStraaten
swingheidi,thierrybaudet
jasper_wook,VrouwvdVrijheid
WVO70362817,keizernicolasz
WVO70362817,frankvdlinde
Twi_Terr,Rchrdb
IrmaDiana58,LavieJanRoos
heeeelgewoon,VrouwvdVrijheid
Elisa332659917,RinaBouman
GVelling,trouw
tygerina,jackieketarn
tygerina,DimitriVistick
GVelling,trouw
Ann195465,Debklep1978
IrmaDiana58,DimitriVistick
chrisarfak,AvanStraaten
chrisarfak,kaatje1919
chrisarfak,thierrybaudet
Karel58673420,Fromdamountain
IrmaDiana58,VrouwvdVrijheid
kroon125,nhdagblad
HandigeHendrik,DeStefVolendam
Carolinesneaky,Doornuook
Carolinesneaky,HartvNL
johnnysinti,DeStefVolendam
TopcuJ,HartvNL
based_tr,BramTheunissen1
based_tr,EdWres
dommelxl33,AvanStraaten
Oops_the_Poops,LamaGlama95
SteveSarian1,gewoondoorgaan2
Twi_Terr,moeva18
moeva18,AmsterdamNL
Genesis_crawler,VrouwvdVrijheid
Genesis_crawler,markrutte
Genesis_crawler,markrutte
killrdevil,Doornuook
killrdevil,HartvNL
moeva18,Simmelebim
moeva18,NPO1
moeva18,NOS
DeBlauwePen,DimitriVistick
michel_an_gelo,CookOkay
BarryRight2,kozp
BarryRight2,D66
BarryRight2,NPO
BarryRight2,NOS
BarryRight2,sbs6
BarryRight2,RTL4
BarryRight2,Veronica
BarryRight2,Ad
BarryRight2,NRC
BarryRight2,Volkskrant
BarryRight2,Telegraaf
BarryRight2,VVD
BarryRight2,groenlinks
SeKuRiGo,AvanStraaten
19joker67,frankvdlinde
Karel58673420,fuckroeper
jos_koopman,trottlesnot
jos_koopman,trouw
Mannetje_fiets,DeStefVolendam
alkmaarsontzet4,EdelMarina
alkmaarsontzet4,AnnaTD01
alkmaarsontzet4,frankvdlinde
FortunaWall,DeStefVolendam
Jeffrey__Tweets,FvdMosselaar
Jeffrey__Tweets,trouw
PVB98173514,kozwartepiet
Jack73571468,AvanStraaten
CanarisCanaris1,VrouwvdVrijheid
PVB98173514,kozwartepiet
VisserJack,WA_Zevenh_D
VisserJack,Dennis37962763
VisserJack,HartvNL
VisserJack,POL_Volendam
J41963735,Wiep13396680
J41963735,rinsjan
J41963735,BilderbergsS
J41963735,Observeerder
J41963735,Nachtzuster2
J41963735,Natassanews
J41963735,TwietterNatie
J41963735,nieuws_in
J41963735,LidwienNews
J41963735,blikopener333
J41963735,MuzZ11_
J41963735,Kijkverder1
J41963735,ine66H
J41963735,JacquelineWxxx
Roosevelt_Kate,SWW_consultancy
Madelin76152247,jackieketarn
Madelin76152247,AvanStraaten
TonnieLubbers,jackieketarn
TonnieLubbers,DimitriVistick
PauwsJoris,DarcelM8
PauwsJoris,kozwartepiet
BPA_prive,Fractie_BPA
Joop05134109,frankvdlinde
Joep68723925,stings_likealex
Joep68723925,kozwartepiet
SeKuRiGo,oldnoskool
AlarmedZ0o0ya,Doorbraakeu
denise8516,tpreintjes
denise8516,Sandervandam2
denise8516,trouw
WatNuWeerZeg,HartvNL
based_tr,BramTheunissen1
based_tr,EdWres
cabron_cacho,trouw
HeuvelRudi,DeStefVolendam
RPBerkhout,DeStefVolendam
Jeffrey__Tweets,VrouwvdVrijheid
TheWhiteWolves5,DeStefVolendam
TheWhiteWolves5,IckxsI
Steven17196286,Levensgeniete19
VisserJack,WA_Zevenh_D
VisserJack,Dennis37962763
VisserJack,HartvNL
VisserJack,POL_Volendam
remkob131,HartvNL
Bosmaatjes,arnecoomans
Bosmaatjes,TheRebelThePoet
Bosmaatjes,volkskrant
moeva18,NPO1
moeva18,NOS
Yvo55,Quelxyah
gerardkwb,HartvNL
KraaySr,AvanStraaten
KraaySr,thierrybaudet
JurDrone,VrouwvdVrijheid
CanarisCanaris1,Levensgeniete19
Boyke07054296,EdwardVeerman
keizernicolasz,WVO70362817
keizernicolasz,frankvdlinde
chrisarfak,Cortes
chrisarfak,2deKamerFVD
XrO3d,HartvNL
layze911,DarcelM8
layze911,kozwartepiet
keizernicolasz,Nazi_Varia
keizernicolasz,frankvdlinde
kozakghost95,RegioPurmerend
zeitvelt,AvanStraaten
zeitvelt,thierrybaudet
FvdMosselaar,trouw
Back2Basics_PII,Politie
Ellenv_H,AvanStraaten
PolitiekRealist,telegraaf
Huis115,Levensgeniete19
Huis115,lewinskylou2
EdZwarthoed,DeStefVolendam
mike092013,realEUpresident
CornelisFranke,DeStefVolendam
hermanoldenhof,chrisarfak
JelmerJanssen,stings_likealex
JelmerJanssen,kozwartepiet
tpreintjes,Sandervandam2
tpreintjes,trouw
ShibaaaToMoon,Joop_nl
chrisarfak,alleskannieuw
chrisarfak,hermanoldenhof
realEUpresident,kozwartepiet
PatrickdRuijter,fampoes
PatrickdRuijter,HartvNL
PatrickdRuijter,Politie
mjhjongeneel,moeva18
tranz_parency,Doorbraakeu
